brand,name_ja,model,id,verification_status,has_image,current_image_url,official_url,recommended_filename,target_folder
mont-bell,ジェットパワー230G,ジェットパワー230G,29a28eb6-27e9-4b84-863a-2939d3aa20c5,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s1824379.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1824379,ジェットパワー230G - 29a28eb6.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ジオライン EXP.タイツ Men's,ジオライン EXP.タイツ Men's,81d3c98b-9c0d-40b9-9983-ba1122eea2d2,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107716_bk.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107716,ジオライン EXP.タイツ Men's - 81d3c98b.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ジオライン EXP.ラウンドネックシャツ Men's,ジオライン EXP.ラウンドネックシャツ Men's,308e64b3-179f-4e05-b055-521dba7f3669,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107712_bk.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107712,ジオライン EXP.ラウンドネックシャツ Men's - 308e64b3.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ジオライン EXP.ラウンドネックシャツ Women's,ジオライン EXP.ラウンドネックシャツ Women's,66244dff-8e85-4836-8b91-367b34963b15,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107713_bl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107713,ジオライン EXP.ラウンドネックシャツ Women's - 66244dff.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ジオライン L.W.タイツ Men's,ジオライン L.W.タイツ Men's,a62dedbe-c565-439b-b37c-474c4988dc72,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107742_nv.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107742,ジオライン L.W.タイツ Men's - a62dedbe.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ジオライン L.W.ラウンドネックシャツ Men's,ジオライン L.W.ラウンドネックシャツ Men's,27074d21-2892-4475-8986-97129e594fb1,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107732_lgy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107732,ジオライン L.W.ラウンドネックシャツ Men's - 27074d21.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ジオライン M.W.タイツ Men's,ジオライン M.W.タイツ Men's,9796d370-0a28-4eb1-86a0-4cfb4aeb5780,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107709_dgn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107709,ジオライン M.W.タイツ Men's - 9796d370.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ジオライン M.W.ラウンドネックシャツ Men's,ジオライン M.W.ラウンドネックシャツ Men's,50fb7311-a47c-4b32-a85c-6f9e3f6ba46a,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107704_dgn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107704,ジオライン M.W.ラウンドネックシャツ Men's - 50fb7311.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,スーパーメリノウール M.W. タイツ Men's,スーパーメリノウール M.W. タイツ Men's,7de475a1-9dba-46c2-b6a6-8e09684ea377,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107659_dknv.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107659,スーパーメリノウール M.W. タイツ Men's - 7de475a1.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,スーパーメリノウール M.W. ラウンドネックシャツ Women's,スーパーメリノウール M.W. ラウンドネックシャツ Women's,dc7674a4-bc50-4011-b286-263ad04d7f48,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1107655_rdvt.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1107655,スーパーメリノウール M.W. ラウンドネックシャツ Women's - dc7674a4.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ステラリッジ テント トレール1 本体,ステラリッジ テント トレール1 本体,f3544e1c-7c04-4be4-9883-a44f3a182ee0,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122823_lgy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122823,ステラリッジ テント トレール1 本体 - f3544e1c.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ステラリッジ テント トレール2 本体,ステラリッジ テント トレール2 本体,0a3653b0-c131-4470-bf23-dd41538dc59c,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122824_lgy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122824,ステラリッジ テント トレール2 本体 - 0a3653b0.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ステラリッジ テント1 本体,ステラリッジ テント1 本体,440c0281-2e17-46d2-b917-ff44e905cd8e,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122814_lgy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122814,ステラリッジ テント1 本体 - 440c0281.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ステラリッジ テント2 本体,ステラリッジ テント2 本体,a7d04ccb-92e0-48ba-9e11-bcb6bdb9a9fd,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122815_lgy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122815,ステラリッジ テント2 本体 - a7d04ccb.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ステラリッジ テント3 本体,ステラリッジ テント3 本体,3c671d29-4ce5-48b2-8cd4-50c26ebf9c8b,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122816_lgy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122816,ステラリッジ テント3 本体 - 3c671d29.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ステラリッジ テント4 本体,ステラリッジ テント4 本体,deae0ec6-9eb9-4618-b125-d3ee4027ff1c,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122817_lgy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122817,ステラリッジ テント4 本体 - deae0ec6.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,スペリオダウン ラウンドネックジャケット Men's,スペリオダウン ラウンドネックジャケット Men's,d9e0c2ac-5c89-453e-b6d6-495d930e9c6e,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1101666_tn25.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1101666,スペリオダウン ラウンドネックジャケット Men's - d9e0c2ac.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,スペリオダウン ラウンドネックジャケット Women's,スペリオダウン ラウンドネックジャケット Women's,a708399e-cdfd-4c3c-9b84-1a68e6fc2c5a,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1101667_yl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1101667,スペリオダウン ラウンドネックジャケット Women's - a708399e.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,チェーンスパイク,チェーンスパイク,52e6520e-aa15-4f9c-a363-cbc6b7a4dd43,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1129740_og.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1129740,チェーンスパイク - 52e6520e.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
