id,brand,name_ja,model,category,verification_status,discontinued,official_url,current_image_url,source
634ad572-886c-4fa6-9a25-c2bd3a0caf33,,Carry The Sun,,,,false,,,user_gear
abee30e5-c424-4868-aefc-f76279a52cbf,Fire Maple,FMS-116T,,,,false,,,user_gear
c3a6b124-83a4-4eaf-8760-250b1fc27856,KEITH,KEITH Ti5301,,,,false,,,user_gear
83c66025-7120-4961-ad4b-39985dcadc78,PYKES PEAK,PYKES PEAK PRO,,,,false,,,user_gear
